q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,v_LRHip1,v_LRHip2,v_LRHip3,v_LRKnee,v_LRAnkleRoll,v_LRAnklePitch,v_LLHip1,v_LLHip2,v_LLHip3,v_LLKnee,v_LLAnkleRoll,v_LLAnklePitch
0.0,0.0,-0.353,0.642,0.0,-0.289,0.0,0.0,-0.352,0.627,0.0,-0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002066687673242302,-0.005969703445223047,-0.35106910212939973,0.6489720722561162,0.0018873215902338644,-0.2994290984857432,0.002037830020056975,-0.005968268873547566,-0.3554162814975996,0.6415104148339501,0.0018781679432485362,-0.2886825913004269,0.06888958910807673,-0.19899011484076823,0.0643632623533415,0.2324024085372042,0.06291071967446214,-0.3476366161914393,0.0679276673352325,-0.19894229578491887,-0.11387604991998693,0.4836804944650038,0.06260559810828453,-0.45608637668089613
0.0013661389692439228,-0.003578320504376859,-0.3385377920337914,0.6431934179692352,0.001843914539005118,-0.3052789988790821,0.0016803023313085642,-0.003502174654306674,-0.37741240816831306,0.6683001364187869,0.0018567504260320383,-0.2921271977221599,-0.02335162346661264,0.07971276469487293,0.4177103365202771,-0.192621809562699,-0.0014469017076248758,-0.19499667977796437,-0.011917589624947031,0.08220314064136305,-0.7332042223571162,0.8929907194945594,-0.0007139172405499217,-0.1148202140577661
0.0007456353288106468,-0.0021250850951255473,-0.3250779471693263,0.6369207113657444,0.0017068694050312613,-0.31180573773439696,0.0009023518439815832,-0.002265874979392448,-0.4017231325675278,0.6954314501066845,0.001790276448755854,-0.29493986923171683,-0.0206834546811092,0.04844118030837705,0.4486614954821704,-0.20909022011636294,-0.004568171132461885,-0.2175579618438289,-0.025931682910899367,0.041209989163807546,-0.8103574799738248,0.9043771229299187,-0.0022157992425394734,-0.09375571698523137
0.0004055581370536967,-0.0012670054824033344,-0.31206220634814447,0.6305515539449106,0.0015315803309044894,-0.31831950240753615,0.00039872311403782207,-0.0014559287071523744,-0.4253132172509385,0.7225692998077312,0.001628458166979558,-0.29804967211050176,-0.011335906391898338,0.028602653757407094,0.43385802737272855,-0.21230524736112613,-0.005842969137559067,-0.21712548910463939,-0.016787624331458702,0.026998209074669113,-0.7863361561136909,0.9045949900348907,-0.005393942725876535,-0.10366009595949696
0.00025419450715220317,-0.0006884853204030323,-0.29982035907579246,0.6243620445588415,0.0013468042754007227,-0.32445516128726637,0.0001461287916086354,-0.0008158476422809622,-0.4478222127982199,0.7491177688844803,0.0013960338599433545,-0.3014949303145965,-0.005045454330049784,0.01928400540001007,0.4080615757450676,-0.2063169795356356,-0.006159201850125556,-0.2045219626576747,-0.008419810747639556,0.02133603549571374,-0.7502998515760461,0.8849489692249713,-0.007747476901206784,-0.11484194013649111
0.00018999471837924994,-0.00022977013981272337,-0.28842009407008246,0.6185713998913338,0.0011691232598144323,-0.33014705748472106,9.525743731718519e-06,-0.00026521962414287337,-0.4694962581398959,0.7746594202558552,0.001135969074183158,-0.3048488854383595,-0.0021399929590984407,0.015290506019676964,0.38000883352366716,-0.19302148891692184,-0.005922700519543015,-0.18972987324849072,-0.004553434929230563,0.018354267271269632,-0.7224681780558665,0.8513883790458283,-0.008668826192006547,-0.11179850412543153
0.00015429011981146835,0.00018040396894573359,-0.27785451204242384,0.6133488405141246,0.001007880217008619,-0.3355024947909924,-0.00010088247357841527,0.00023566581274531888,-0.49052046347733186,0.7988821027449978,0.0008777820312649615,-0.307655904509699,-0.0011901532855927194,0.013672470291948567,0.35218606758862,-0.17408531257363904,-0.00537476809352711,-0.17851457687571126,-0.003680273910337793,0.016696181229606408,-0.7008068445812001,0.8074227496380877,-0.008606234763939886,-0.0935673023779835
0.00012147541949647026,0.0005737482872980985,-0.26808865245926905,0.6088519446534414,0.0008681573444424428,-0.3407156309362353,-0.00022525319218939582,0.0007115504594226217,-0.5109028455966063,0.8214859321123065,0.0006369637201725859,-0.30957472912606876,-0.0010938233438332694,0.013111477278412163,0.3255286527718261,-0.1498965286894412,-0.004657429085539207,-0.17377120484142977,-0.004145690620366019,0.015862821555910095,-0.6794127373091459,0.7534609789102868,-0.008027277036412518,-0.06396082054565941
8.25231434671753e-05,0.0009669329410542439,-0.25907950252135453,0.6052524884843945,0.0007516522826822664,-0.3460196006901332,-0.00037600615893752977,0.0011765131499936736,-0.5305031599291465,0.842139332765828,0.00042207839158803787,-0.31037671616442386,-0.0012984092009764984,0.013106155125204846,0.3003049979304831,-0.11998187230156135,-0.003883502058672548,-0.17679899179659714,-0.005025098891604465,0.015498756352368396,-0.6533438110846754,0.6884466884507173,-0.0071628442861516005,-0.02673290127850419
3.497994729835785e-05,0.0013704029840287027,-0.25079108328666566,0.6027511581724464,0.0006568346979607211,-0.3516667871516594,-0.0005526678681880324,0.0016344936663091106,-0.5490699723222412,0.860460817246345,0.00023939590774251852,-0.309910783906957,-0.0015847732056272481,0.01344900143248196,0.2762806411562963,-0.08337767706493823,-0.003160586157384842,-0.18823954871754012,-0.00588872364168342,0.015266017210514566,-0.6188937464364904,0.6107161493505691,-0.0060894161281839785,0.015531075248896395
-2.067886803912553e-05,0.0017863172498186362,-0.24320752950865912,0.6015884804660282,0.0005790759807267703,-0.3579260292826431,-0.0007463980874459057,0.002077622032210415,-0.5662580766601493,0.8760072155276565,9.3026676760734e-05,-0.30807539908269793,-0.0018552938445827796,0.013863808859664456,0.2527851259335512,-0.03875592354727419,-0.0025919572411316955,-0.2086414043661236,-0.006457673975262442,0.014770945530043494,-0.572936811263604,0.518213276043714,-0.004878974366059484,0.061179494141968244
-8.016189193459848e-05,0.002193324699784857,-0.23634751788396902,0.6020551064604281,0.0005116160489394131,-0.365086750101848,-0.0009359820895314085,0.0024812420349518715,-0.5816299792568848,0.8882623665999877,-1.894289554455424e-05,-0.30480200662268064,-0.0019827674631824315,0.013566914998874037,0.22866705415633704,0.015554199813333273,-0.002248664392911906,-0.2386906939734965,-0.006319466736183426,0.01345400009138188,-0.5123967532245153,0.4085050357443724,-0.0037323190768429413,0.10911308200057665
-0.00013057539418693008,0.002509652727122078,-0.23028274308690397,0.6044999056621657,0.00044968222221189057,-0.3734601968782192,-0.001079502964612418,0.002788275030179898,-0.5946604419617251,0.8966274466240649,-0.00010880129035840117,-0.30003913949139843,-0.00168045007507772,0.010544267577907359,0.20215915990216787,0.08149330672458685,-0.0020644608909174173,-0.2791148925457057,-0.004784029169366982,0.01023443317426755,-0.43434875682800905,0.2788360008025752,-0.002995279827128231,0.15876223770940648
-0.00014197921814301434,0.0025350054981869378,-0.22514714946990966,0.6093218045485527,0.00040415504348425174,-0.3833611310324128,-0.0011227672800261327,0.002849610773674202,-0.6047977700342686,0.9004126629055812,-0.0001953060740154979,-0.2937243106415868,-0.00038012746520280907,0.0008450923688286555,0.17118645389981,0.16072996287956526,-0.0015175726242546267,-0.33003113847312054,-0.0014421438471238276,0.0020445247831434848,-0.33791093575145276,0.1261738760505428,-0.0028834927885698913,0.2104942949937204
-0.00011337464427334876,0.002277437179859008,-0.22087560593640776,0.6165117946417452,0.00037317775473973114,-0.39485430542857425,-0.0010608641640971913,0.0026712128269800145,-0.6119649025210071,0.8996622280545434,-0.00027910552548467284,-0.28596630629933034,0.0009534857956555193,-0.008585610610930989,0.14238478445006308,0.23966633643975113,-0.0010325762914840204,-0.3831058132053815,0.0020634371976313826,-0.0059465982231395875,-0.23890441622461767,-0.02501449503459313,-0.0027933150489724977,0.2586001447418834
-7.402597338415473e-05,0.0019485064385877406,-0.21720671431008945,0.6256698967646118,0.00034128340713259576,-0.40776304067767327,-0.0009406482581573531,0.0024099227847847755,-0.6165872278109652,0.8951444757125396,-0.00034317729152151413,-0.2770201516390019,0.0013116223629731343,-0.010964358042375583,0.1222963875439433,0.30527007076222157,-0.0010631449202378469,-0.43029117496996805,0.00400719686466127,-0.008709668073174633,-0.15407750966527067,-0.15059174473346068,-0.0021357255345613767,0.29820515534428205
-3.830981432587576e-05,0.0016390191568272751,-0.2139477843965871,0.636468160879241,0.00030678184814662444,-0.4219259626450822,-0.0008013734332140072,0.0021298967505566004,-0.6191066086048193,0.8875248243990725,-0.00037815660238566396,-0.2670813516814096,0.0011905386352759656,-0.010316242725348847,0.10863099711674465,0.359942137154303,-0.0011500519661990444,-0.4720973989136311,0.0046424941647781985,-0.009334201140939162,-0.0839793597951342,-0.25398837711556965,-0.001165977028804994,0.3312933319197433
-1.4513625530789931e-05,0.0013794624477348957,-0.21097050407381102,0.6486558274426985,0.00026808730780617196,-0.4372156375631574,-0.0006639630382587921,0.0018630721025067946,-0.619919853738239,0.877372407155853,-0.0003860179816166429,-0.25630386442036673,0.0007932062931695278,-0.008651890303079316,0.09924267742586948,0.40625555211524894,-0.0012898180113484164,-0.5096558306025073,0.004580346498507168,-0.008894154934993527,-0.027108171113990595,-0.33841390810731936,-0.00026204597436596414,0.3592495753680964
-1.0839161808749223e-05,0.00117655685076114,-0.20820222128520027,0.6620509565263779,0.0002198884987498556,-0.45353352745992054,-0.0005390594779119095,0.0016236780715697544,-0.6193800817643359,0.865165714529941,-0.00037513917354255926,-0.2448028336704315,0.00012248212406802358,-0.006763519899125188,0.09227609295369177,0.44650430278931474,-0.0016066269685438789,-0.5439296632254373,0.004163452011562753,-0.007979801031234676,0.01799239913010254,-0.40688975419706563,0.00036262693580278846,0.38336769166450774
-3.8929251357617865e-05,0.0010268911262902357,-0.2056323229817917,0.6765308621872573,0.00015303204205138141,-0.470786867239389,-0.0004342229077334985,0.0014124549777893112,-0.6178144980777236,0.8513001323816228,-0.0003556366035372515,-0.23264751790244537,-0.0009363363182956213,-0.004988857482363474,0.08566327678028585,0.4826635220293144,-0.0022285485566158063,-0.5751113259822815,0.0034945523392803674,-0.007040769792681442,0.052186122887077954,-0.46218607161060266,0.0006500856668435935,0.40517719226620463
-0.0001144426698579679,0.0009156065743290021,-0.2033376345097203,0.6920240792912864,5.69037542413977e-05,-0.4888431177743668,-0.0003567807240379648,0.0012185971611080018,-0.6155413328130084,0.8360953109514961,-0.0003375374333940513,-0.2198554377740018,-0.002517113950011667,-0.0037094850653744543,0.07648961573571283,0.5164405701343037,-0.0032042762603327907,-0.6018750178325919,0.002581406123184457,-0.006461927222710312,0.07577217549050616,-0.5068273810042234,0.000603305671440006,0.4264026709481192
-0.0002515076345622136,0.0008008522616196592,-0.2015262061784061,0.7085069578391268,-7.421439869544916e-05,-0.5074537444224888,-0.0003110898911572105,0.0010200476183681152,-0.6128717748391184,0.8198015780020403,-0.0003287282888581367,-0.20640103242817237,-0.00456883215680819,-0.003825143756978096,0.06038094437713993,0.5494292849280134,-0.004370605097894896,-0.620354221604068,0.0015230277626918105,-0.006618318091329553,0.08898526579633377,-0.543124431648526,0.0002936381511971526,0.4484801781943142
-0.0004378332437202662,0.0005804817384003632,-0.20059320719396134,0.7260092102589975,-0.0002238914096226157,-0.5261383660994957,-0.0002888577140964107,0.0007700943399343806,-0.6100623428900597,0.8026112049714503,-0.00032215271782159234,-0.1922618862796369,-0.006210853638601753,-0.0073456841073098675,0.031099966148158832,0.5834084139956882,-0.004989233697572218,-0.6228207225668959,0.0007410725686933257,-0.008331775947791154,0.09364773163528967,-0.5730124343530004,0.0002191857012181448,0.47130487161784934
-0.0005459420173540058,5.849586790498376e-05,-0.20116876498034583,0.7446231919883991,-0.0003003938434954765,-0.5440230797726384,-0.00025968327864526986,0.000306856151600649,-0.6071283384960898,0.7847105573739275,-0.00025792904780532085,-0.17753042221016518,-0.003603625787791321,-0.01739952901651265,-0.019185259546150073,0.6204660576467221,-0.002550081129095361,-0.5961571224380916,0.0009724811817046936,-0.01544127294445772,0.09780014646565996,-0.5966882532507635,0.002140789000542384,0.4910488023157232
-0.00016067735494886286,-0.0008236837144194678,-0.20403155336743417,0.7641134702626882,-1.0707301737852902e-05,-0.5594583659751591,-0.0001547470221068122,-0.0008420081034966292,-0.6033992455432653,0.7666263249558483,-1.1626023815713331e-05,-0.16253393123114693,0.012842155413504763,-0.029405986077481717,-0.095426279569611,0.6496759424763023,0.009656218058587455,-0.5145095400840203,0.003497875217948589,-0.03829547516990928,0.12430309842748564,-0.6028077472693057,0.008210100799653584,0.49988303263394157
-0.00014123936190509685,-0.0003227774733463064,-0.203627483274484,0.763767337246936,9.090681910479322e-05,-0.5601353459233438,-0.00017039928450999803,-0.0003556523192707519,-0.6033819567901106,0.7669773672127325,9.259379644979744e-05,-0.16350589066247523,0.0006479331014588689,0.016696874702438712,0.013469003098339816,-0.01153776719173838,0.003387137361421537,-0.02256599827282324,-0.0005217420801061938,0.016211859474195907,0.000576291771821516,0.011701408562805549,0.00347399400885036,-0.032398647710943085
-0.00014123936190509685,-0.0003227774733463064,-0.203627483274484,0.763767337246936,9.090681910479322e-05,-0.5601353459233438,-0.00017039928450999803,-0.0003556523192707519,-0.6033819567901106,0.7669773672127325,9.259379644979744e-05,-0.16350589066247523,0.0006479331014588689,0.016696874702438712,0.013469003098339816,-0.01153776719173838,0.003387137361421537,-0.02256599827282324,-0.0005217420801061938,0.016211859474195907,0.000576291771821516,0.011701408562805549,0.00347399400885036,-0.032398647710943085
-0.0044736550168388515,0.007494195021346461,-0.19896397594401152,0.7592680529933826,-0.0023011846873132306,-0.5664096638798792,-0.003586441128952766,0.00779725084853789,-0.6006606653907275,0.7718984482277785,-0.0022998824449911985,-0.17523604476284005,-0.14441385516445848,0.2605657498230923,0.1554502443490821,-0.14997614178511387,-0.07973638354726745,-0.20914393188451622,-0.1138680614814256,0.2717634389269547,0.09070971331277122,0.1640360338348704,-0.0797492080480332,-0.3910051366788277
-0.003237775413786532,0.003768513792823924,-0.22846203129850595,0.7808837447416836,-0.0021510737675702707,-0.55569672538761,-0.002182384008125022,0.00422353019806079,-0.5779351615720159,0.7585922860234724,-0.002137761563783093,-0.18184059424850632,0.04119598676841063,-0.12418937428408455,-0.983268511816481,0.720523058276701,0.005003697324765313,0.35709794974231013,0.04680190402759145,-0.11912402168257002,0.7575167939570547,-0.4435387401435379,0.005404029373603528,-0.22015164952220875
-0.0016420046787225988,0.0022030383808490438,-0.2615294647228031,0.8028798177597344,-0.001930279552920654,-0.5444396917834914,-0.0009406207444662825,0.0023013580036352578,-0.5536173678551158,0.7460677447587396,-0.0018873840282805864,-0.19204249793117076,0.05319235783546444,-0.05218251373249601,-1.1022477808099045,0.7332024339350237,0.007359807154987224,0.37523445347061996,0.04139210878862464,-0.06407240648085107,0.810593123896666,-0.41748470882442473,0.008345917850083545,-0.34006345608881494
-0.0006222102688975579,0.0012459802200166766,-0.2927402476491517,0.8250088658844121,-0.0015900003933204284,-0.5345787492067497,-0.00026393336366953605,0.0012340944441214462,-0.5296379272304415,0.7342226472571242,-0.0015481153875256564,-0.2038606907670009,0.03399314699416804,-0.03190193869441224,-1.0403594308782864,0.7376349374892598,0.011342638653340852,0.32869808589138916,0.022556246026558216,-0.03557545198379372,0.7993146874891452,-0.39483658338718225,0.011308954691830998,-0.39393976119433793
-9.45851352925532e-05,0.0005109340462907876,-0.3215730155367599,0.8465581091703827,-0.0011894169976895837,-0.5263167546575045,2.773507883589184e-05,0.0005216374851168329,-0.5064589277247776,0.7231429446574708,-0.0011945522769341583,-0.21616217345724326,0.017587504453500158,-0.024501539124196302,-0.9610922629202736,0.7183081095323518,0.013352779854361493,0.2753998183081745,0.009722281416847597,-0.02374856530015378,0.7726333168554611,-0.36932341998844787,0.011785437019716604,-0.4100494230080792
